,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
2388,FC,2024-03-28,85.2,1.34,5.74,"Cortes, Nestor",547989,641482,field_out,hit_into_play,,,,,11,José Abreu flies out to left fielder Alex Verdugo.,R,R,L,HOU,NYY,X,7.0,fly_ball,2,1,2024,-0.56,0.23,-0.97,2.75,,,,1,3,Bot,75.76,112.16,,,,,-4.2737320230637454,-123.9826720041432,-1.1487335029256611,-4.861632002557826,26.054977079158466,-29.79473872051993,3.36,1.55,249.0,85.1,49.0,84.7,2485,6.1,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.45,0.006,0.005,0.0,1.0,0.0,0.0,3.0,25,4,Cutter,4,0,4,0,0,4,4,0,Standard,Standard,211,-0.005,-0.191,,,0.006,0.191,88.0,4,4,0.895,0.895,29,37,30,37,2,1,,,5,1,2.92,-0.56,0.56,48.2
2389,ST,2024-03-28,77.1,1.78,5.47,"Cortes, Nestor",547989,641482,,called_strike,,,,,8,José Abreu flies out to left fielder Alex Verdugo.,R,R,L,HOU,NYY,S,,,2,0,2024,-1.26,0.34,-0.15,1.94,,,,1,3,Bot,,,,,,,-1.806816876849057,-112.181921799505,-1.0357585992954372,-10.16413696190126,23.635062924467807,-29.395865790159306,3.38,1.73,,,,76.3,2610,6.1,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.37,,,,,,,,25,3,Sweeper,4,0,4,0,0,4,4,0,Standard,Standard,299,0.0,-0.041,,,,0.041,,4,4,0.895,0.895,29,37,30,37,2,1,,,5,1,3.55,-1.26,1.26,38.4
2390,FC,2024-03-28,85.2,1.45,5.67,"Cortes, Nestor",547989,641482,,ball,,,,,12,José Abreu flies out to left fielder Alex Verdugo.,R,R,L,HOU,NYY,B,,,1,0,2024,-0.55,0.77,1.11,3.11,,,,1,3,Bot,,,,,,,0.3010394519079963,-124.22185489523493,-1.3063155029831417,-5.7671690835817,23.922257840296155,-24.145184199276144,3.41,1.79,,,,85.3,2461,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.35,,,,,,,,25,2,Cutter,4,0,4,0,0,4,4,0,Standard,Standard,193,0.0,0.046,,,,-0.046,,4,4,0.895,0.895,29,37,30,37,2,1,,,5,1,2.35,-0.55,0.55,45.4
2391,FF,2024-03-28,89.7,0.99,5.95,"Cortes, Nestor",547989,641482,,ball,,,,,14,José Abreu flies out to left fielder Alex Verdugo.,R,R,L,HOU,NYY,B,,,0,0,2024,0.36,1.67,0.21,0.98,,,,1,3,Bot,,,,,,,-2.688969590525548,-130.3004088230322,-9.7414431223421,4.71721212001917,29.353284748174133,-11.313997166641723,3.46,1.81,,,,89.1,2359,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.35,,,,,,,,25,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,162,0.0,0.025,,,,-0.025,,4,4,0.895,0.895,29,37,30,37,2,1,,,5,1,1.19,0.36,-0.36,52.8
2392,FF,2024-03-28,90.5,1.07,5.94,"Cortes, Nestor",608324,641482,field_out,hit_into_play,,,,,3,"Alex Bregman grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,R,L,HOU,NYY,X,6.0,ground_ball,0,1,2024,0.19,1.58,0.57,2.77,,,,0,3,Bot,113.99,151.07,,,,,-1.6594254233107983,-131.68637289974075,-5.286293681986752,2.5429721958948663,31.40144221465346,-12.901649387387584,3.03,1.46,31.0,102.4,-3.0,89.8,2243,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.34,0.397,0.352,0.0,1.0,0.0,0.0,2.0,24,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,160,-0.007,-0.195,,,0.445,0.195,102.4,4,4,0.902,0.902,29,30,30,30,2,1,,,5,1,1.23,0.19,-0.19,52.1
2393,ST,2024-03-28,76.0,1.79,5.58,"Cortes, Nestor",608324,641482,,called_strike,,,,,9,"Alex Bregman grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,R,L,HOU,NYY,S,,,0,0,2024,-1.77,0.24,0.36,1.81,,,,0,3,Bot,,,,,,,0.1803228631471735,-110.60316243786296,-1.120166667116811,-14.336630639484053,23.69918005654323,-30.231306870746877,3.24,1.66,,,,75.5,2530,6.3,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.16,,,,,,,,24,1,Sweeper,4,0,4,0,0,4,4,0,Standard,Standard,285,0.0,-0.033,,,,0.033,,4,4,0.902,0.902,29,30,30,30,2,1,,,5,1,3.77,-1.77,1.77,39.9
2394,ST,2024-03-28,77.3,1.63,5.45,"Cortes, Nestor",663656,641482,strikeout,called_strike,,,,,13,Kyle Tucker called out on strikes.,R,L,L,HOU,NYY,S,2.0,,0,2,2024,-1.46,0.17,-1.05,1.98,,,,2,2,Bot,,,,,,,-3.0485405400384398,-112.52178776072525,-0.6479659113601504,-11.664288896198574,23.551085603427836,-30.864943459506964,3.53,1.78,,,,77.0,2514,6.4,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.07,,0.0,0.0,1.0,0.0,0.0,,20,4,Sweeper,4,0,4,0,0,4,4,0,Infield shade,Standard,286,-0.004,-0.061,,,,0.061,,4,4,0.872,0.872,29,27,30,27,2,1,,,5,1,3.69,-1.46,-1.46,41.5
2395,FF,2024-03-28,92.3,0.86,6.0,"Cortes, Nestor",663656,641482,,foul,,,,,5,Kyle Tucker called out on strikes.,R,L,L,HOU,NYY,S,,,0,2,2024,0.16,1.88,-0.19,2.59,,,,2,2,Bot,,,,,,,-3.001107509518592,-134.1682282615124,-6.858759598293014,2.608184509572659,31.67662251026552,-8.222336540997377,3.53,1.68,158.0,90.8,68.0,91.5,2299,6.1,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.41,,,,,,,,20,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,164,0.0,0.0,,,,0.0,90.8,4,4,0.872,0.872,29,27,30,27,2,1,,,5,1,0.82,0.16,0.16,55.1
2396,FF,2024-03-28,91.3,0.96,5.86,"Cortes, Nestor",663656,641482,,foul,,,,,1,Kyle Tucker called out on strikes.,R,L,L,HOU,NYY,S,,,0,1,2024,0.02,1.65,-0.67,3.07,,,,2,2,Bot,,,,,,,-4.122507875778203,-132.71611741414108,-4.568481525510627,1.19456776054106,32.14256360787804,-12.022501652681976,3.53,1.68,164.0,65.3,28.0,90.5,2269,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.35,,,,,,,,20,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,163,0.0,-0.022,,,,0.022,88.0,4,4,0.872,0.872,29,27,30,27,2,1,,,5,1,1.12,0.02,0.02,52.4
2397,FC,2024-03-28,85.3,1.43,5.6,"Cortes, Nestor",663656,641482,,called_strike,,,,,4,Kyle Tucker called out on strikes.,R,L,L,HOU,NYY,S,,,0,0,2024,-0.49,0.52,-0.77,2.46,,,,2,2,Bot,,,,,,,-4.199956041646765,-124.21005630919296,-2.176957547484786,-4.246193962093658,24.3766448933059,-26.5342575081319,3.49,1.75,,,,85.5,2479,6.3,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.18,,,,,,,,20,1,Cutter,4,0,4,0,0,4,4,0,Infield shade,Standard,206,0.0,-0.016,,,,0.016,,4,4,0.872,0.872,29,27,30,27,2,1,,,5,1,2.6,-0.49,-0.49,42.8
2398,ST,2024-03-28,77.5,1.5,5.52,"Cortes, Nestor",670541,641482,field_out,hit_into_play,,,,,13,Yordan Alvarez flies out to center fielder Aaron Judge.,R,L,L,HOU,NYY,X,8.0,fly_ball,1,2,2024,-1.48,0.29,-0.86,1.63,,,,1,2,Bot,138.8,75.08,,,,,-2.3333793411237087,-112.7989330659382,-1.8440276931431503,-12.0748360014105,22.791063240231,-29.57092990310369,3.54,1.75,309.0,88.1,36.0,77.2,2545,6.3,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.16,0.02,0.024,0.0,1.0,0.0,0.0,3.0,19,5,Sweeper,4,0,4,0,0,4,4,0,Infield shade,Standard,293,-0.006,-0.115,,,0.038,0.115,88.1,4,4,0.878,0.878,29,27,30,27,2,1,,,5,1,3.54,-1.48,-1.48,40.5
2399,FF,2024-03-28,92.5,0.85,5.97,"Cortes, Nestor",670541,641482,,foul,,,,,1,Yordan Alvarez flies out to center fielder Aaron Judge.,R,L,L,HOU,NYY,S,,,1,2,2024,0.31,1.72,-0.78,3.08,,,,1,2,Bot,,,,,,,-4.7967133604848415,-134.45802479021978,-5.262875127121248,4.838473992221945,31.23093360048546,-10.403392326393492,3.54,1.75,212.0,73.2,26.0,91.9,2268,6.1,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.35,,,,,,,,19,4,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,164,0.0,0.0,,,,0.0,88.0,4,4,0.878,0.878,29,27,30,27,2,1,,,5,1,0.96,0.31,0.31,54.0
2400,FC,2024-03-28,86.0,1.43,5.65,"Cortes, Nestor",670541,641482,,swinging_strike,,,,,13,Yordan Alvarez flies out to center fielder Aaron Judge.,R,L,L,HOU,NYY,S,,,1,1,2024,-0.47,0.23,-0.75,0.89,,,,1,2,Bot,,,,,,,-4.214172555107891,-125.05681308826507,-5.475275330518047,-4.034295312300908,26.09055309817787,-28.86910126299598,3.54,1.75,,,,85.8,2340,6.3,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.23,,,,,,,,19,3,Cutter,4,0,4,0,0,4,4,0,Infield shade,Standard,184,0.0,-0.039,,,,0.039,,4,4,0.878,0.878,29,27,30,27,2,1,,,5,1,2.87,-0.47,-0.47,44.7
2401,ST,2024-03-28,78.3,1.56,5.6,"Cortes, Nestor",670541,641482,,foul,,,,,5,Yordan Alvarez flies out to center fielder Aaron Judge.,R,L,L,HOU,NYY,S,,,1,0,2024,-1.26,0.41,0.13,2.72,,,,1,2,Bot,,,,,,,-0.7617382756179623,-114.04159843539972,-0.0784709384531274,-10.768531942895237,22.24388414925002,-28.81453656217717,3.54,1.75,150.0,68.3,62.0,78.3,2557,6.4,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.12,,,,,,,,19,2,Sweeper,4,0,4,0,0,4,4,0,Infield shade,Standard,288,0.0,-0.032,,,,0.032,88.0,4,4,0.878,0.878,29,27,30,27,2,1,,,5,1,3.32,-1.26,-1.26,41.3
2402,FF,2024-03-28,90.8,0.9,5.99,"Cortes, Nestor",670541,641482,,ball,,,,,12,Yordan Alvarez flies out to center fielder Aaron Judge.,R,L,L,HOU,NYY,B,,,0,0,2024,0.39,1.59,0.05,3.82,,,,1,2,Bot,,,,,,,-2.9610404680555464,-132.06284635256958,-2.8419688934051197,5.220895267568973,31.78352942431001,-13.257089498063282,3.47,1.87,,,,90.2,2254,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.26,,,,,,,,19,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Infield shade,Standard,164,0.0,0.025,,,,-0.025,,4,4,0.878,0.878,29,27,30,27,2,1,,,5,1,1.2,0.39,0.39,53.2
2403,FF,2024-03-28,90.9,0.98,5.93,"Cortes, Nestor",514888,641482,field_out,hit_into_play,,,,,2,Jose Altuve pops out to second baseman Gleyber Torres.,R,R,L,HOU,NYY,X,4.0,popup,0,1,2024,0.2,1.72,0.14,2.44,,,,0,2,Bot,131.89,127.3,,,,,-2.5086943926792205,-132.10857050179987,-6.405758068233057,2.90547496828652,31.34854943642469,-10.90382084073886,2.85,1.26,183.0,87.5,61.0,89.8,2322,5.9,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.57,0.02,0.021,0.0,1.0,0.0,0.0,3.0,18,2,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,158,-0.008,-0.195,,,0.029,0.195,88.0,4,4,0.886,0.886,29,34,30,34,2,1,,,5,1,1.07,0.2,-0.2,51.3
2404,ST,2024-03-28,77.2,1.88,5.62,"Cortes, Nestor",514888,641482,,called_strike,,,,,12,Jose Altuve pops out to second baseman Gleyber Torres.,R,R,L,HOU,NYY,S,,,0,0,2024,-1.57,0.1,0.99,2.28,,,,0,2,Bot,,,,,,,0.952750031667153,-112.40351695101484,-0.2422205151410194,-13.319938987148731,23.604692459289627,-31.553605898791623,2.82,1.38,,,,76.4,2565,6.0,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.45,,,,,,,,18,1,Sweeper,4,0,4,0,0,4,4,0,Infield shade,Standard,296,0.0,-0.033,,,,0.033,,4,4,0.886,0.886,29,34,30,34,2,1,,,5,1,3.77,-1.57,1.57,44.4
2405,FF,2024-03-28,90.1,1.02,5.9,"Cortes, Nestor",676694,641482,home_run,hit_into_play,,,,,13,Jake Meyers homers (1) on a fly ball to left field.,R,R,L,HOU,NYY,X,,fly_ball,1,1,2024,0.21,1.69,-0.87,2.34,,,,0,2,Bot,17.54,69.23,,,,,-5.078873267667228,-130.91347217415864,-6.3737424460338445,3.51442651232347,30.209360221353357,-11.570972366324844,3.22,1.54,415.0,110.0,28.0,89.1,2237,6.0,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.51,0.994,2.038,2.0,1.0,0.0,3.0,6.0,17,3,4-Seam Fastball,3,0,3,0,0,4,4,0,Standard,Standard,157,0.056,1.01,,,3.965,-1.01,110.0,3,3,0.83,0.83,29,28,30,28,1,0,,,5,1,1.14,0.21,-0.21,51.7
2406,FC,2024-03-28,84.3,1.37,5.84,"Cortes, Nestor",676694,641482,,ball,,,,,11,Jake Meyers homers (1) on a fly ball to left field.,R,R,L,HOU,NYY,B,,,0,1,2024,-0.47,0.43,-0.61,3.78,,,,0,2,Bot,,,,,,,-3.63793148051345,-122.6988516032351,0.7099675258156062,-4.042429580237682,24.447949746919083,-28.14230903295303,3.33,1.66,,,,84.1,2368,6.1,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.36,,,,,,,,17,2,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,198,0.0,0.023,,,,-0.023,,3,3,0.83,0.83,29,28,30,28,1,0,,,5,1,2.77,-0.47,0.47,47.3
2407,FC,2024-03-28,83.1,1.62,5.79,"Cortes, Nestor",676694,641482,,called_strike,,,,,5,Jake Meyers homers (1) on a fly ball to left field.,R,R,L,HOU,NYY,S,,,0,0,2024,-0.33,0.7,-0.05,2.71,,,,0,2,Bot,,,,,,,-3.172645098999864,-121.0451456724096,-2.00813299585775,-2.660875416027253,22.29540781569763,-25.064919588825024,3.25,1.66,,,,83.2,2450,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.31,,,,,,,,17,1,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,190,0.0,-0.033,,,,0.033,,3,3,0.83,0.83,29,28,30,28,1,0,,,5,1,2.58,-0.33,0.33,44.9
2408,FC,2024-03-28,88.3,1.39,5.64,"Cortes, Nestor",665161,641482,field_out,hit_into_play,,,,,3,"Jeremy Peña grounds out softly, pitcher Nestor Cortes to first baseman Anthony Rizzo.",R,R,L,HOU,NYY,X,1.0,ground_ball,0,2,2024,-0.27,0.64,0.65,3.16,,676801.0,673237.0,2,1,Bot,124.74,175.93,,,,,-1.2456056500269526,-128.62609694199352,-1.2901453085944112,-2.760458557717149,27.16899594221732,-25.075124126319903,3.62,1.72,0.0,55.4,-81.0,88.4,2412,6.3,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.15,0.171,0.197,0.0,1.0,0.0,0.0,1.0,11,3,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,185,-0.023,-0.296,,,0.177,0.296,88.0,3,3,0.811,0.811,29,26,30,27,1,0,,,5,1,2.29,-0.27,0.27,42.2
2409,FF,2024-03-28,92.2,0.83,5.91,"Cortes, Nestor",665161,641482,,swinging_strike,,,,,11,"Jeremy Peña grounds out softly, pitcher Nestor Cortes to first baseman Anthony Rizzo.",R,R,L,HOU,NYY,S,,,0,1,2024,0.45,1.75,-0.18,4.18,,676801.0,673237.0,2,1,Bot,,,,,,,-3.541754442293945,-134.18265826116672,-2.294261911262259,6.213860514854474,32.264492415253045,-10.930077891787482,3.62,1.72,,,,92.0,2428,6.4,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.07,,,,,,,,11,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,159,0.0,-0.073,,,,0.073,,3,3,0.811,0.811,29,26,30,27,1,0,,,5,1,0.96,0.45,-0.45,56.3
2410,FC,2024-03-28,87.0,1.2,5.74,"Cortes, Nestor",665161,641482,,called_strike,,,,,2,"Jeremy Peña grounds out softly, pitcher Nestor Cortes to first baseman Anthony Rizzo.",R,R,L,HOU,NYY,S,,,0,0,2024,-0.52,0.82,-0.04,3.58,,676801.0,673237.0,2,1,Bot,,,,,,,-1.8753343005057748,-126.70462058381916,-0.7001028367042862,-5.2476213966889285,25.831407469173527,-23.44466605929285,3.67,1.88,,,,86.6,2521,6.0,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.53,,,,,,,,11,1,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,190,0.0,-0.077,,,,0.077,,3,3,0.811,0.811,29,26,30,27,1,0,,,5,1,2.19,-0.52,0.52,47.3
2411,FF,2024-03-28,92.8,0.87,5.84,"Cortes, Nestor",673237,641482,single,hit_into_play,,,,,2,Yainer Diaz singles on a line drive to right fielder Juan Soto.   José Abreu scores.    Chas McCormick to 2nd.,R,R,L,HOU,NYY,X,9.0,line_drive,1,1,2024,0.53,1.68,-0.07,2.67,547989.0,,676801.0,2,1,Bot,190.06,108.91,,,,,-3.549658402770441,-134.98191823089695,-5.935866421702126,7.31306575825017,31.755672802742907,-10.527293370223925,3.16,1.46,198.0,98.5,10.0,92.0,2374,6.0,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.48,0.786,0.74,0.9,1.0,1.0,0.0,4.0,10,3,4-Seam Fastball,2,0,2,0,0,3,3,0,Standard,Standard,161,0.071,1.061,,,0.914,-1.061,98.5,2,2,0.74,0.74,29,25,30,26,1,0,,,5,1,0.98,0.53,-0.53,50.6
2412,FF,2024-03-28,91.3,0.96,5.75,"Cortes, Nestor",673237,641482,,foul,,,,,11,Yainer Diaz singles on a line drive to right fielder Juan Soto.   José Abreu scores.    Chas McCormick to 2nd.,R,R,L,HOU,NYY,S,,,1,0,2024,0.51,1.7,-0.15,3.68,547989.0,,676801.0,2,1,Bot,,,,,,,-3.877721750551948,-132.85287199475815,-2.9027373574641238,6.894173683500349,32.42984018751957,-11.813232607289914,3.16,1.46,209.0,73.0,42.0,90.6,2401,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.31,,,,,,,,10,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,161,0.0,-0.075,,,,0.075,88.0,2,2,0.74,0.74,29,25,30,26,1,0,,,5,1,1.07,0.51,-0.51,55.7
2413,FF,2024-03-28,92.1,0.88,5.93,"Cortes, Nestor",673237,641482,,ball,,,,,12,Yainer Diaz singles on a line drive to right fielder Juan Soto.   José Abreu scores.    Chas McCormick to 2nd.,R,R,L,HOU,NYY,B,,,0,0,2024,0.37,1.78,0.46,4.34,547989.0,,676801.0,2,1,Bot,,,,,,,-1.848801193048544,-134.06843426922907,-1.9996565280406244,4.8549638204807,33.06186908906567,-10.732199446799456,3.23,1.67,,,,91.2,2408,6.1,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.44,,,,,,,,10,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,160,0.0,0.05,,,,-0.05,,2,2,0.74,0.74,29,25,30,26,1,0,,,5,1,0.94,0.37,-0.37,52.0
2414,FC,2024-03-28,87.6,1.28,5.64,"Cortes, Nestor",676801,641482,single,hit_into_play,,,,,6,Chas McCormick singles on a ground ball to center fielder Aaron Judge.   Yordan Alvarez scores.    Kyle Tucker scores.    José Abreu to 3rd.,R,R,L,HOU,NYY,X,8.0,ground_ball,3,2,2024,-0.59,0.59,0.42,2.32,670541.0,663656.0,547989.0,2,1,Bot,120.08,100.38,,,,,-0.8624022279776153,-127.61902271470464,-3.156433933492967,-6.313430786092727,24.84992234560213,-25.259875299783555,3.29,1.55,77.0,85.9,5.0,88.0,2562,6.4,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.13,0.417,0.4,0.9,1.0,1.0,0.0,4.0,9,6,Cutter,0,0,0,0,0,2,2,0,Standard,Standard,201,0.169,1.247,,,0.483,-1.247,88.0,0,0,0.571,0.571,29,29,30,29,1,0,,,5,1,2.36,-0.59,0.59,42.6
2415,ST,2024-03-28,77.7,1.77,5.3,"Cortes, Nestor",676801,641482,,ball,,,,,14,Chas McCormick singles on a ground ball to center fielder Aaron Judge.   Yordan Alvarez scores.    Kyle Tucker scores.    José Abreu to 3rd.,R,R,L,HOU,NYY,B,,,2,2,2024,-0.9,0.3,1.06,1.36,670541.0,663656.0,547989.0,2,1,Bot,,,,,,,0.1481245671898527,-113.2182093625469,-2.0733955665903854,-7.753290993244483,21.344675441306943,-29.431854593255704,3.26,1.7,,,,77.9,2584,6.5,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.04,,,,,,,,9,5,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,280,0.0,0.3,,,,-0.3,,0,0,0.571,0.571,29,29,30,29,1,0,,,5,1,3.48,-0.9,0.9,36.6
2416,FF,2024-03-28,93.0,0.66,5.99,"Cortes, Nestor",676801,641482,,ball,,,,,12,Chas McCormick singles on a ground ball to center fielder Aaron Judge.   Yordan Alvarez scores.    Kyle Tucker scores.    José Abreu to 3rd.,R,R,L,HOU,NYY,B,,,1,2,2024,0.25,1.72,0.09,4.59,670541.0,663656.0,547989.0,2,1,Bot,,,,,,,-2.015466526578167,-135.4312590244867,-1.5452953115133752,3.4866768973786324,32.85857380559398,-11.100117727597128,3.28,1.65,,,,92.6,2398,6.3,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.24,,,,,,,,9,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,164,0.0,0.152,,,,-0.152,,0,0,0.571,0.571,29,29,30,29,1,0,,,5,1,0.94,0.25,-0.25,56.5
2417,FF,2024-03-28,92.7,0.9,5.84,"Cortes, Nestor",676801,641482,,swinging_strike,,,,,11,Chas McCormick singles on a ground ball to center fielder Aaron Judge.   Yordan Alvarez scores.    Kyle Tucker scores.    José Abreu to 3rd.,R,R,L,HOU,NYY,S,,,1,1,2024,0.13,1.75,-0.47,3.72,670541.0,663656.0,547989.0,2,1,Bot,,,,,,,-3.7648121360474778,-134.93309204480914,-3.3650286776271385,2.480275092965099,32.418963564690166,-10.431023426123486,3.29,1.55,,,,92.1,2404,6.2,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.32,,,,,,,,9,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,162,0.0,-0.146,,,,0.146,,0,0,0.571,0.571,29,29,30,29,1,0,,,5,1,0.93,0.13,-0.13,56.0
2418,FC,2024-03-28,87.8,1.36,5.7,"Cortes, Nestor",676801,641482,,called_strike,,,,,1,Chas McCormick singles on a ground ball to center fielder Aaron Judge.   Yordan Alvarez scores.    Kyle Tucker scores.    José Abreu to 3rd.,R,R,L,HOU,NYY,S,,,1,0,2024,-0.59,0.44,-0.79,3.24,670541.0,663656.0,547989.0,2,1,Bot,,,,,,,-3.996480418581972,-127.89436382795364,-0.7775830314997171,-5.659027995897166,26.018406233701302,-27.360986229399693,3.27,1.63,,,,88.1,2538,6.4,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.09,,,,,,,,9,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,204,0.0,-0.126,,,,0.126,,0,0,0.571,0.571,29,29,30,29,1,0,,,5,1,2.5,-0.59,0.59,44.7
2419,FC,2024-03-28,87.9,1.45,5.72,"Cortes, Nestor",676801,641482,,ball,,,,,11,Chas McCormick singles on a ground ball to center fielder Aaron Judge.   Yordan Alvarez scores.    Kyle Tucker scores.    José Abreu to 3rd.,R,R,L,HOU,NYY,B,,,0,0,2024,-0.44,0.59,-0.72,3.48,670541.0,663656.0,547989.0,2,1,Bot,,,,,,,-4.365341143562212,-127.98467393390575,-0.5413859823098283,-3.927757804414614,26.426867579682447,-25.75380685727348,3.17,1.65,,,,88.2,2569,6.5,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.03,,,,,,,,9,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,188,0.0,0.089,,,,-0.089,,0,0,0.571,0.571,29,29,30,29,1,0,,,5,1,2.35,-0.44,0.44,43.2
2420,FC,2024-03-28,86.5,1.5,5.51,"Cortes, Nestor",547989,641482,walk,blocked_ball,,,,,13,José Abreu walks.   Yordan Alvarez to 3rd.    Kyle Tucker to 2nd.,R,R,L,HOU,NYY,B,,,3,1,2024,-0.81,0.46,-2.13,0.64,,670541.0,663656.0,2,1,Bot,,,,,,,-7.011073511416346,-125.60644263400376,-6.278508099564474,-6.987451317943575,27.319848519555407,-26.170567759188376,3.38,1.68,,,,86.4,2542,6.5,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.02,,0.689131,0.7,1.0,0.0,0.0,,8,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,199,0.029,0.227,,,,-0.227,,0,0,0.542,0.542,29,37,30,37,1,0,,,5,1,2.62,-0.81,0.81,41.0
2421,FF,2024-03-28,92.4,0.74,5.93,"Cortes, Nestor",547989,641482,,called_strike,,,,,2,José Abreu walks.   Yordan Alvarez to 3rd.    Kyle Tucker to 2nd.,R,R,L,HOU,NYY,S,,,3,0,2024,0.24,1.65,0.18,3.11,,670541.0,663656.0,2,1,Bot,,,,,,,-1.919663481648416,-134.3724104983999,-4.8713608315178485,3.343773070593913,32.42883663730854,-11.375819619429455,3.34,1.71,,,,91.5,2290,6.0,746418,624431,519203,650402,665828,683011,657077,592450,665742,54.48,,,,,,,,8,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,162,0.0,-0.092,,,,0.092,,0,0,0.542,0.542,29,37,30,37,1,0,,,5,1,1.04,0.24,-0.24,52.5
